STATE,CITY,STATECODE,YEAR,VICTIMS,OFFENDERS,RACE,OFFENCE_CODE,TYPE,VICTIMS_COUNT
 CALIFORNIA,OAKLAND,CA,2012,1,2,B,13A,ANTI-WHITE,0
 CALIFORNIA,OAKLAND,CA,2012,0,0,U,290,ANTI-ASIAN,0
 CALIFORNIA,OAKLAND,CA,2012,1,2,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,OAKLAND,CA,2012,1,1,B,290,ANTI-ISLAMIC,0
 CALIFORNIA,OAKLAND,CA,2012,1,1,B,11A,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,OAKLAND,CA,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OAKLAND,CA,2012,1,1,A,13B,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,SAN LEANDRO,CA,2012,1,1,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN LEANDRO,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,SAN LEANDRO,CA,2012,1,1,W,13C,ANTI-ASIAN,0
 CALIFORNIA,UNION CITY,CA,2012,0,0,U,290,ANTI-CATHOLIC,0
 CALIFORNIA,OAKLAND,CA,2012,1,2,B,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,OAKLAND,CA,2012,5,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OAKLAND,CA,2012,3,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BERKELEY,CA,2012,0,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,BERKELEY,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BERKELEY,CA,2012,2,1,U,13B,ANTI-JEWISH,0
 CALIFORNIA,BERKELEY,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,BERKELEY,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,JACKSON,CA,2012,1,1,W,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,JACKSON,CA,2012,1,1,W,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,OROVILLE,CA,2012,3,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,CHICO,CA,2012,1,0,U,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,CHICO,CA,2012,1,0,U,13A,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,CHICO,CA,2012,1,3,B,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,CHICO,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,CHICO,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,PARADISE,CA,2012,2,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OROVILLE,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MARTINEZ,CA,2012,2,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,ANTIOCH,CA,2012,1,1,W,290,ANTI-WHITE,0
 CALIFORNIA,ANTIOCH,CA,2012,1,1,B,13A,ANTI-WHITE,0
 CALIFORNIA,ANTIOCH,CA,2012,1,3,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,ANTIOCH,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,BRENTWOOD,CA,2012,2,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,CONCORD,CA,2012,1,2,B,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,CONCORD,CA,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,HERCULES,CA,2012,1,3,A,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,PINOLE,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,PITTSBURG,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,RICHMOND,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,RICHMOND,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,RICHMOND,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,RICHMOND,CA,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,RICHMOND,CA,2012,1,1,B,13C,ANTI-ASIAN,0
 CALIFORNIA,WALNUT CREEK,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,OAKLAND,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,OAKLAND,CA,2012,1,1,B,120,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,PLACERVILLE,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,PLACERVILLE,CA,2012,3,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,PLACERVILLE,CA,2012,2,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,PLACERVILLE,CA,2012,1,3,M,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,PLACERVILLE,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,CLOVIS,CA,2012,0,1,W,290,ANTI-PROTESTANT,0
 CALIFORNIA,CLOVIS,CA,2012,1,0,U,290,ANTI-BISEXUAL,0
 CALIFORNIA,FOWLER,CA,2012,1,1,W,13C,ANTI-MULTI-RACIAL,0
 CALIFORNIA,FRESNO,CA,2012,3,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,FRESNO,CA,2012,1,1,W,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,FRESNO,CA,2012,1,0,U,23H,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,FRESNO,CA,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,FRESNO,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,FRESNO,CA,2012,1,0,U,13C,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,FRESNO,CA,2012,2,5,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,FRESNO,CA,2012,1,1,B,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,PARLIER,CA,2012,1,1,W,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,REEDLEY,CA,2012,1,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,ORLAND,CA,2012,1,0,U,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,ARCATA,CA,2012,1,1,W,13B,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 CALIFORNIA,EUREKA,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EUREKA,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EUREKA,CA,2012,0,1,W,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,BAKERSFIELD,CA,2012,1,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BAKERSFIELD,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BAKERSFIELD,CA,2012,2,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,BAKERSFIELD,CA,2012,1,3,B,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,BAKERSFIELD,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,TAFT,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,TAFT,CA,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,TEHACHAPI,CA,2012,1,1,B,13C,ANTI-WHITE,0
 CALIFORNIA,HANFORD,CA,2012,1,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LAKEPORT,CA,2012,4,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LAKEPORT,CA,2012,1,1,I,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LAKEPORT,CA,2012,2,0,U,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,CLEARLAKE,CA,2012,1,1,W,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,CLEARLAKE,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,CLEARLAKE,CA,2012,1,1,W,13A,ANTI-WHITE,0
 CALIFORNIA,CLEARLAKE,CA,2012,3,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,B,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,B,120,ANTI-ASIAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,120,ANTI-WHITE,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,6,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-WHITE,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-WHITE,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,120,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,5,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,220,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-ISLAMIC,0
 CALIFORNIA,AZUSA,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,AZUSA,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,AZUSA,CA,2012,2,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,U,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,BEVERLY HILLS,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,BEVERLY HILLS,CA,2012,1,0,U,13C,ANTI-JEWISH,0
 CALIFORNIA,BEVERLY HILLS,CA,2012,1,4,A,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BEVERLY HILLS,CA,2012,3,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BEVERLY HILLS,CA,2012,1,1,W,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,BURBANK,CA,2012,1,1,W,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,BURBANK,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,BURBANK,CA,2012,1,2,B,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,BURBANK,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,BURBANK,CA,2012,1,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,BURBANK,CA,2012,1,2,W,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,BURBANK,CA,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,BURBANK,CA,2012,1,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,BURBANK,CA,2012,3,7,W,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,CLAREMONT,CA,2012,1,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,CLAREMONT,CA,2012,1,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,COMPTON,CA,2012,4,0,U,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,COVINA,CA,2012,1,3,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,COVINA,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,COVINA,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,COVINA,CA,2012,2,0,U,220,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,MAYWOOD,CA,2012,1,2,W,120,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,2,3,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,W,290,ANTI-WHITE,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,2,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,U,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,2,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,2,2,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,1,0,U,290,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,2,2,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,WEST HOLLYWOOD,CA,2012,0,0,U,290,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,2,W,220,ANTI-MULTI-RELIGIOUS,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,2,1,W,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,2,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,220,ANTI-ASIAN,0
 CALIFORNIA,DOWNEY,CA,2012,0,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EL MONTE,CA,2012,2,4,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EL MONTE,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EL MONTE,CA,2012,1,0,U,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,EL MONTE,CA,2012,1,1,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,EL MONTE,CA,2012,1,1,W,13A,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,GARDENA,CA,2012,1,1,B,290,ANTI-WHITE,0
 CALIFORNIA,GLENDALE,CA,2012,1,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HAWAIIAN GARDENS,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HAWAIIAN GARDENS,CA,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HAWTHORNE,CA,2012,1,3,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HAWTHORNE,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,HERMOSA BEACH,CA,2012,1,3,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-ISLAMIC,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,MONTEREY PARK,CA,2012,2,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13B,ANTI-WHITE,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,U,13B,ANTI-ASIAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,INGLEWOOD,CA,2012,6,1,B,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,23H,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13A,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,MONTEREY PARK,CA,2012,2,3,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 CALIFORNIA,MONTEREY PARK,CA,2012,1,1,W,13C,ANTI-ASIAN,0
 CALIFORNIA,LONG BEACH,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LONG BEACH,CA,2012,2,2,B,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LONG BEACH,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,LONG BEACH,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,2,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,290,ANTI-NOT HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,2,1,B,13C,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,U,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,3,2,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LOS ANGELES,CA,2012,1,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,0,U,220,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,2,B,13A,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13A,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-FEMALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,2,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,3,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,3,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13C,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,0,0,U,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,4,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,3,W,290,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,0,U,290,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,U,240,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13C,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,2,B,13B,ANTI-WHITE,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-MALE HOMOSEXUAL,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-HISPANIC OR LATINO,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,B,13B,ANTI-JEWISH,0
 CALIFORNIA,LOS ANGELES,CA,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
